SAQA Qual ID,QUALIFICATION TITLE,QUALIFICATION TYPE,SAQA LINK,NQF LEVEL,CREDITS,QUALITY PARTNER ,ATTACHMENTS
104801,Muallim,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=104801,NQF Level 4,245,HWSETA,"Muallim-External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/yxXpRgUBwjI1xzZ-GGc6zQ/rW0ixMSAahLpbbR9OzJYawL7DnqINO6mKhFhXlGlM8bBsbtFJAucxj35ZTRPFv47eD5q0-zYxffblNAG4AtNKTSI0yyE3Ek1v__Hc_ABAwodtpjg8rmp3w4rzY5GTut3w95u613ltLWP24F495GmrsPvRByJSzrd2KBtDIQMkhLfNfjJgGkrYkFHQzhp-NzV/0LboZFhAagiqz6MV3Q9OAz37fp6eQMPoxfsM71Cds8s),Muallim-Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/Tq4U_iFRnYxmpFtJoG1TFA/68HRZr87Q8Mz9_edlMSy7V6CIeOEWHGH2Q9GYzoyEjsQVnG1u4CwGQeDGspDnNy-1a1qkdj1nxMbMCn_f0xIEgliu0I8RY9fwBIitNOsHRVKGvetwDA7aeu75jiL3Xje97DjVS8IJxkNaYTQG3xLm1J1gxQZdexnhfBQ7buGCcA/ESOA0Clf0zWQSjePQauXvdIybfZp00JQnYWpTAjgBfE)"
118775,Municipal Finance Manager,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=118775,NQF Level 8,721,LGSETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/m0ZT7_6iDzHOOk_wZC27GQ/ICNyMme78L8eaERB8sJvuIWV0zdQTQTUgQCyIZVMS8CHD32QQkgKj73QjVl1vHd8pcZ3cES_7c6WQtge20LXf5C_qRMTyUPwHa01yN9R-2O-xJnwK6IY4Ln5aD2ytZkbC8HMx1AzPCKQwcR_o0SF8bf-WTn2JieE2c4gS5JBFq4/IP9dihzvGxPXCWy9MtHVf0-Y0akEofTR2Ug4kbs-u60),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/v_lo4pkTOAKl7rHHQfgPGA/rwnlh7xfBTzZRgkKPOh5tklpkvkVxwqRCCiT-kQCKI7plgs6KDiJ7n-nYmRAGOskmLUim5f1mLnfblRGb0F7xU0INlv1azN6-rtqjHxgP_VkoJIjW__ISfFyzM82J6aqOH6UyxhyyfYa9xOVN95Nusp3S1NdRvSrKL3s4lRXztM/ek8DewYrH-n0Hqr0xe2Wm2-T2BDfJ6VsTEmQAqAYoYs)"
121670,Nail Therapist,Occupational Certificate,https://regqs.saqa.org.za/viewQualification.php?id=121670,NQF Level 4,47,SERVICES SETA,"Nail Therapist Curriculum.docx (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/_meYYdGEzKpgwWPkxMbtGg/f7Yp441zXmO3hdXNx213GVToP2FP8F70vbN9DKgvWgoEUofv6YZ7gr0ffrO8-n2ZPkq4jReDN5zMfsAX5-gTNh3qw43LOGYkJYY6-dqwlDU5dpGP01Z8N-n84S0EI-eHdVuA42at6z7wo_Tpf5BnrAKZfKWmizNr7Mll8sHeQGJAIcbRKUY7F5yGdQzgJEFd/eCujDY985gjmZXky6SEYYGTVBphM8M-bxMOHUWDUbb4),Nail Therapist -EAS.docx (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/S9UDhY7mkoKQDeTxj-KQag/wwIO0rYzHysxBuv9c4BNLIrk5m-PRRLv6Z4tcB0CV1scj-G13ZD_LFXBbnRx5GJvttzCDLIOsylmbqpy4qScpTSZmFcVsB2_0T1E31rGI-idMOvvzXi3FYDW3WXF_VhmGhUdShLT0LQyr57-mssn4gl2wIZbIzUKRPD76xQW8Io/KGsCZerpYj3lFYrVhfayfji-6lPVtgZgdz8cV3nE_oc)"
118806,Natural Energy Healing Practitioner,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=118806,NQF Level 5,276,HWSETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/XdS8Lt2uok_kDEzPfc9BbQ/pQ2Jd6q1vnW6ZoMiNLP5p9ftDD_qilvENKOAszNVfB2TO2EHkDBa4aA9a9HWALzPRDzGEenB5J5lZAHxRTwUABY9bEfkMXVnmuFbS7oIHE4SgFc9KDN_H6uRoqQgVhn83-WrN7Yhub134h0OYnBLbet7GX0-RssoJesOZh-b_JM/xvtH8nBPL-v5Bpd-ke4We62QllAqXBcDKgPsiNuBzbs),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/OSqxsFvccY8tJme7DSCbbQ/6WwH9RZMBkI0rTwvXBq6fW29udEYpk8gpjbxzz51OOMDd6rtCXAQ1_TbahZPRjZhkCiptwOA4lZYqFXAqWY943Ykb8gXTFclZOaxKsQHcjjWMvmAeI2cYvbQJLRpUS-AvIRPlPpD5Lkfc3soQydVBee55ekRXR6joG7oaGFghi8/vLs9x63tHOKwvRXFdvFRfrfVc5N8LJRAbE-5TQ9kEl0)"
105027,Non-Commissioned Police Official,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=105027,NQF Level 6,250,HWSETA,"Non Commissioned Police Official-External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/a404JioBT3y80w6NJuQZtA/XQfl5ejvrKcOAuzWNcnnH7Ee3KaV3CPdINJ64HSnPlWcJES-ivfueY1YbOgCrIMe3yocfQrXGBCis94BZH0s-qgnRLlY1Zzp_8NdIzjoR6qfZnd972-DJojBekZ9GIre0ggyQrkAHO-skelB2wH6bDPWjF3xGy9EvbXCLv-TVBKsMqtL95ofrgJr_-_6waiI_-6YdSkbOZkNoctZ2BSc7DkQQN5oz-vWu7MZRlnOOZI/6Dj0iazxslg24t8rqDF3VbYL__y2XBZjV5LyU-aCMHM),Non Commissioned Police Official-Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/FtJ5R8glCb12q4JO-ydWhA/bTFR_raQVSwVNefPsNjcwqO352dd5hlwgWncM9meOMLdVBYgwiou-sYY6pq39zTVn3a5hhs8hxVh-ZclcyotGnGn2J6UXrhH1c7EK3etvVgwx2_mmzjDaG2smHYEHE9DWPR0lDnkjPbDx3JiEtPnGLetdt3ni02kRNxNGc7fHXGeCTZWzjk_DYBRR4R_JnZ6/_-0wEZUQmAWdy0W2YwUT_WcKdZCUxw6ypCjTl5wJMxo)"
119460,Non-Destructive Eddy Current Testing Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=119460,NQF Level 3 ,56,MERSETA,"Assement Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/-RluDydwx62NklXEasa1Fg/NmYuNFBjYZBU9cR4INCtsdoSrqm1Q8CFvjsycEycbRPT24GU2s_zp3AxK2ar9IhUc2zhEXFtRRchTDKtFmidhN8LtvdPj4WgYf3FAeN2lN6JmLtoUueQZbb1pH1Pk3GP_crgp8AsrtgSFj7Dddwxotft2JuZa-myhth82lvmalA/y7DUQD8l-I1dXKjINktQrqPFBUrdkXzFBWuouor1KyA),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/4Byd3SxrfiRoqM8nsghEYw/feZ9uxNBcE362eDrBK1uBmPGpyIkQVYOwn9ycz7TOCqqSh7X5SS2ic0hM7R_V0UA8NUPXmwIXVDF8wU84U48wThS14O1Qn1taw2L2QtqPX6owG_2J7lUkzMioStTgR7NZcy_NtMoFuy4KZY7ene_jvZ14zHSeeI8h-I4Fs3X97M/ofwjxBq9KyOHXkTPB8J3CCJ1mbW5cV-z7z9LBoxxzwU)"
119434,Non-Destructive Eddy Current Testing Technician,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=119434,NQF Level 4,130,MERSETA,"QAS_20180331_311703004__Non-Destructive Eddy Current Testing Technician.docx (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/UAQlYPeGvGCSxMFDlfQtBA/TLv0s2ISWDCRNXWSbXAklN6S9ss6B2aDfallcdHt8NgcFdT9jzC6OnbSIFmxx7_vf1dnjuo9qfKXOpE0h-QMgXAQ3i7mgJXclewB31CegWl-4fM0eNmgaTJMTrrMSzvlU2dS5IfbTIzfzfP2_An5f7keQIj28mZnl8IYO_vqPIaFjXPBkmMnKCz0S78Yxw1CWqa86wS0tWj0uJK6Qs5pkIfyICDsQoCfyftyr_YHXQ8/VcLTAU3YRF_AayBZztlu2ZYZih3IPIINUx2-slCEBEs),Curriculum_20180410_311703004_Non-Destructive Eddy Current Testing Tecnician.docx (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/kQPkd31S1ZWBcEHLuJNPYg/A-UEZTaLC0UlViKY-tVaADN5-1Mznn-KNCJHKJMjf4NUrg8cHTQ42zyjlEesxccbUNHrIKwhhgmdW9B_SPPuyTpi3ulnwlpK8TfCiShMga1ziGdr0RmmocfHjJHvkY2X-fhrr5eV1aMaSSp40p3-ZvBMHGf_YyvVQS2RpHeBe5DAs3TFOVh1j5drs8T6wE-Lr9Kemnny2218TCoCC4sszKNweMVFlz3DsjQ3f0z5SVw/PxaOQnNVCC6YoOQLy8x3IWs3uuwRo236bxnH-hNiiH0)"
119459,Non-Destructive Liquid Penetrant Testing Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=119459,NQF Level 3 ,25,MERSETA,"Assessment Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/3ZwujLxsX8Oey-GgOwUPxw/eFt4c4IEesAJP6x1EqD8ii5NRi6gX4TS3oszubU25X-oqapkjVbgDweJ5j8eUAzsMTK8C592COgS-rpUwsZ5wwQBKexgx5tSS01blIuOKrlaqrC09TTJ9s84ETZh4r7Et3tuxlm66SYviBTVroXyVlpup5sk9ynaWD-Bq5M5xRI/NAIIq4orcCgGc9Sp_qA_snaLGlk_KDZQACAUo8UeXVQ),Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/TcMWDlOupRJnt-ZxlcOVrw/5XyocQw7xclVzoaJBhT0jOl7hFbVKeAHl1C0Sn0GJDOyfLa1XG7ejOWIQnNsFxe37w05nsAQhuSaRctP87Z4Dzu0jeNTsEDiVdvpfIey50sOVAe5iGwqGjjgm08K0DgHSQPOeOPXRKQUM05Cjq3JelWTd1DM2ybvP1AxLuJ1QtQ/H10nmSAxf5V46V9frErm-yljkUG7cmRXjJ39yWTT-bY)"
119433,Non-Destructive Liquid Penetrant Testing Technician,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=119433,NQF Level 4,130,MERSETA,"Assessment Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/nYwfdRbYA35_wHsm-xJm8A/dTth15GhCpklSw7d1mrCIdqo_jCtbjZyHPUQgLW_hjd_pcbH76jzsL0DhAvgNOwIGr5Gf5-CIfw8xUA0FBXr9VtH17QJFKKaRPb_WEzhaVli7gVMtPOqvF9I2oc3UAF8QNKujQQPeNWA0OLiB5QeS8HAtJvu7s0_KWDI6-c2JJo/L81EHi-IoZlr5jcRH1NkurxehpuD2fJBpnQcwvNWNlU),Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/a-F6RQTlGeeXVkQt6sXWEQ/oHbFtItV7biMz0NdHtPPDfjt-KsOIM1e1CWPLzA-C8L_B_RLAix-Qh_eP96DhD6kyBjp8Em_D4ZuWGYM_vyb8kxxZcQxZfqtSnDeDB_lyWmdl49lLVK9dMKJtZbviioMWbhPw_l5liOVlezepamZzkaqXgnFe2G1NHrfUqF01tQ/rm3W8eDfIvQba2yiIgb7fNvnwwhdD9bVUVl74FoYcK0)"
119430,Non-Destructive Radiographic Testing Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=119430,NQF Level 4,62,MERSETA,"Assessment Specification Document_.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/dGogYOTTsBN22yW4ZVI_Dg/F9FTJJpPaE6bGCQ6nmaicTnFszoOvUGqsBi5NueO0_PGm-A_61RYJQ83PEJDRN6iW9IPcM0RzXIUd2G64WMC3Th2UgVdwIlnrVrJshprRm_wnh6IRnMofahLOU4222RFQqSemtY78rozM2KyTDKq3ka7hVdqvUHxf5Ny7sSpiXk/wys4pwJ3Cb7kqjioK374BdCGX9Ovjx_EI2ZcJU6MHD8),Curriculum Document_.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/a-jaNE3m-W7MA1t7oZhWlQ/lLz1YZFZ6QCwIvQ8bk-L1onPbXRWxEHVWrHyWlJyXoV6OERZLkVpIIyqomlRV_NhNCUJEbDJMFPMhfqTtr-GRXB13APORnHmB3o5oJad7-V1tvvnxks_QviCjxBZt8FRHXX1YAbl4ROAyPDPh379X9DjvDbctYMTtFm8SJ4iOqk/aJ0t4dvpt-6QPZFVF84x6NmFm2Ix4HEK3aSvxG4nEFc)"
119429,Non-Destructive Radiographic Testing Technician,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=119429,NQF Level 4,140,MERSETA,"Assessment Specification Document_.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/tjPb3MgFRrspeALcBgfN9A/FIYlUNzhh5Qf-shTf93VaIWBUV0PoH-UhVPKPtiJlUzs3cC7mAQzc5OjoUaaN9vrckKV0P-9l8fA7lcndqSJNsZmN0dtCw7LEQ3VzfhZJzm1WIAvgk7RzLWNRxro3JPDGhHhP9n7yTNZG94Hry7OMMdEj1sQCz6J6YZBZQCzT4A/6B8y1uaMNJK8QVMhWAzUgMKEcL1VhZpz9m9oJWNkI5A),Curriculum Document_.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/koC0V6oXZ-uFwvWsfU9kBQ/GduMyPEzSxvdXsTlxESN2joVzcB0GevoYIKqdy-gRmY4tlNEnrOAfE1RQI09lfGpaTT2m8XntAQbEajrTBc12BlBA6SIsG6JD9VEehgQmO4ZdS3t3AcUU5Kdl3dgqM6twbn_vzCMU48FgmQS9XICdCFeCYnz2XB2H9AykR1IUNc/C2bXCMH62Onh_J7uRBNG_5DpFVUODzz94J38RmJ0iO4)"
119457,Non-Destructive Ultrasonic Testing Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=119457,NQF Level 3 ,52,MERSETA,"Assessment Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/NPnGlSS4QO3rre36Zasusg/GlwO1u3NhxAnyYrJrWrx1dVy2IOkZmTNzEuhaAcoWprw__Gf5k28kNChvpw9zWLozD5hh2ffAbvTaE7_GT6HKlo8Hf3xC7RjZ1jL-PSaOWfe0UuM6R2EKZJLLg9F2laDV7SAdUY7fcQwr1g2Ng2cyS0ZvF9nzTMcl0M6NZjfk5w/FJBrganNiGsiPY-HI_on06-1xmjQ9z-pkWktf0T3Uw4),Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/Rtoo_YbWBhdtDpYmJLJDLQ/yPzsitiDaeDnaBThi8hEzHOTIjElDET6t4Y6eon9fy7iwVwu8AxDY_mcg-dhHK65tqrz-YRo-qnxZu26hCQ8wOOBJRgFaMMgdDGitXgAYD7naZESCzu_YYgCwkJ0u3RP71sEa0sBTvCZxuUyRLv6-30v97HsntawnX3IwVp38io/7psdLZsCciwZap39tjpkYiv3KK6CwpUmEPW-_hkTfb4)"
119427,Non-Destructive Ultrasonic Testing Technician,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=119427,NQF Level 4,130,MERSETA,"Assessment Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/xtcalrEEgAnE07xnkqtPJg/-qO0Yh6SbsUbIa4PYrUTpF-YTN6_Bd1Lza9KSdH4MRrdVhVTmwGVoN5vMVcAVH0Vp3iDEFoB_JFjN3B3B_yy7XHKysSTDZfqfAljBcaltq96toTSRnRTEZXzGvUYYktl1bc_rcnmUU3WkIAP9id4YaGejcnDKEyV4ZdqR8MkW9U/XMkB9fOwL9354OMj5wstF5AL2Vxyo4cmejkSMHHiixw),Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/lA2b0PWDNjhlno9QRb5Gww/WPCNtMVMR0PfghYmVckqORzlJIOIgHSktdfhiwuKMwak6cexzxvpEDrXqQalJkTj88j7sE5uzYFpxfVCYNPlWj3fWnS3qQgXToG2GDGyYF6TDM8drcDWbGBgLyPzsuCd9ADX_xmOvjGA65A_hdA7VL_MFbQzPSLBBEOYR9oNejk/l3w21dbj3etRNkOX4h2g8tEiTUuRh_8mNKNTuBalklc)"
119454,Non-Destructive Ultrasonic Visual Testing Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=119454,NQF Level 3 ,48,MERSETA,"QAS_20180329_3117001_Non-Destructive Visual Testing Technician.docx (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/UWgrCrUEc4n9LhX0UfyDeQ/BAXqOK4julotiaib_zX7NYD1xHfig0lpfB3jbvchT_KprOKNimoE14BKYqK1BFvJofT_kQYRQCHNEpPzd-VjubHY_IkK7q6nyykL91-_BKRQwaAOkTNyjVN1slZum7Ha78g7kb4JncLefI9bviCMv6LWFO6ZPzJF41Fku7QFjzNLaJmBzVJV8IX57V2JcZyZ2u9sb19UejDWSV1p_o-LBg/8izD-shdoHR0ywzxhSQY-xFyxkYZbEYeKEMl8zuJbDc),Curriculum_20180329_311703001_Non-Destructive Visual Testing Technician.docx (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/9s7sny7mfMirGn6GlEwrGA/9HtDrbJ6ZEUanWGHaTWsxHSJL7aM0C2_9VW78tPyFuUGrDEgcM5bqOqiOHJzrAkKmexU9azuoZDsdxpy9kflmLc82PvXWRPQCV1pUg7GNbcm5T23_oDApcZLo5gePB-XoKPTaJLBNWGGpegcMzTSe-zGtekDEp8mIMY7AYELHaYj7gz0mc1Y77tyXtxMv4c6fQSsToA8nN5pGL-GUSmQN9WakQyC5rQ5XQFqPd55J7g/TNwwVpzOkLw2fZpU7kFf2XzfH_LcoQHMHvCCIaBvaXs)"
119456,Non-Destructive Ultrasonic Wall Thickness Testing Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=119456,NQF Level 3 ,51,MERSETA,"Assessment Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/XZzu2iFqFqUsW7OwMXz12A/K4HS3v1-xkMU30FZjak9DBVVzVcX0aP7MK8vVH3ujjwLDKw06YeyITPO1v2XIA7CL7dmtOieLIgBZTMFuTrhD6bveaf3noRsEmcvfrdR9wUbVZ4ngCFb35jQBzKLx3tOoo6q-9EjMVzpxVta14pNQ7O9_dxnB1Vp4m9W6KtFMwY/fE7jPjqF3VksL48o8Rpf0QXM0HTEIu5NcdoNvQ2k9GQ),Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/gTjxnIwfeigRmS9-eakx4Q/mX0IlUfD-p1YoWLppG1EZ2DFE-S-FtWZigDywGY5wm80Gkn0dralTwA9jxNo2FsMqviwdbkW3LxZ2SpurNWzMd0BfL-v-_AbvjL0rIXRto_NwORIr-n6zOi9OJRb8Q1k7_ySLtC1L2BXS2BiN3qFfqGr6hHMvRAfNKVIexoh6H0/IfdqkVn4lGMzaiYN6DBo_xmgcYLEq0ynM-zMwBCA3WE)"
119426,Non-Destructive Visual Testing Technician,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=119426,NQF Level 4,130,MERSETA,"Assessment Specification Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/h46UlMOvfcBvurgo8v8SJQ/fpvx3z3d-YbsG4Q6OvNhBYmmhdn1sRV8HEpSFDaV70IaWmSdHPcbjs39_A9PUFhfp_dQvfPY0HIIRtsN1eBsYaBxkUJZ4-k2a8bfGkirutCwUT4sX6G_n-tBrEm3a_A3stIjfLO6Ik1uvJeFFW7SAkaPnDBWaJXFaMGmHU4KtE8/zFAyvTp0xpB9s2QUNZ6F1Nb_bXfaUUuaSNqPOFDNhDY),Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/HS20SvmBQDoVCqW7TImcxw/i46PEuw6lsMceQUUEC2ma6FEUUeItyc-cNm0-6MmMrVzt24aNWk9BszQ5WCOiYkc1Xf1tK9ya9HvQpb4p4tFP-2Er3-ue_6YVHLCJKaboWLPt-ae7Hr02KpirAZbSXHcyAsbZ1aNEvsHdTTpAFSqOwgJoq3QgaW0Ih3u7fqwW2o/AK0QjJWHUt9gwLYpTwuD1_5DLuDadVuolDFBJV6Gnn8)"
119943,Non-woven Needlepunch Production Machine Operator,Elementary Certificate,https://allqs.saqa.org.za/showQualification.php?id=119943,NQF Level 2,141,FP&M SETA,
101369,Non-woven Textile Production Machine Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=101369,NQF Level 2,328,FP&M SETA,"EAS - Non-woven Textile Production Machine Operator.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/VF6a6h_j5WZVVPfUe188fw/VntCIRQBKWbCSIjUii-YK031qhP3uwE1uPxaLKnc67pIJZCPBFahgtO3_NJ0cKeS01lDE80f9Crt8rUO7nh4WBca-iwYhvKGC_8hyfFMSY73Ez4wCuJX0ODxu0eeq258ltkZtkeceHRiDDkvfVH1C1gASBw6RujKRxo3nP7nWFPbFN5OWecMnBVbydIvk70RZNj_mTDRHwsuGVSFcircBQ/ljQjxowF93A-lO7jmQMf8K5ectEDTf8SEEOWIj3Gr0M),Curriculum - Non-woven Textile Production Machine Operator.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/mTuVKAcvrm5xTHlziPPMyQ/eqxJxHPDES8LzEMQLBwlNPYbH8xm7hA1P6V3X6hjEo_Z9r17c6v_71U0Xw_kWR_RULlg9AlMkWQixa8gZ-EfbZSjqf9Ghz6bkG6bhZuZZarRFiXvvzb6pHUz3sBuKDMatn7BA9FJuJGhf7iuFa7rDWWGrF3z8-YnRpKzC0fp_NDb4AkL7hIh_qauV0FAQI1OoepiZMwZqQ5fcm560FSdKg/ncxNUTEilr2YpIxLIewfk_L2CFtXgd7iHH3lm-nKe9c)"
103149,Non-woven Thermo-Bonding Textile Production Machine Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=103149,NQF Level 2,164,FP&M SETA,"Non-woven Thermo-Bonding Textile Production Machine Operator-External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/puy6CBcEci9oDeKVfNUuBg/Xydrk1ecb0PBwXzrlnGrUp5lHYSdRNcW2n7RKOU4d8OyEt4yKAFnakvAejQYWr4c7U7RaxNUwTpNMrLRFLSv4IXL6AwRCWNIjSyC3czWnMVR54aCLy4e1MZRCRY_sVzO3dYPYUcpu-sM2QXShq9iQ2BHZ96UE3DsnRR-l77ggZf8B1rOuPVwGOmfZxzWqbG8HaT6I0ACQVboua_-cYIagXlj9aSdRD3JhtO3M8Mr_t7aOkxtBkWdrtWA6AmkvY-2/6xRzL4yMFtC6ouu0XHRZhkF-aujpTlsMWiy8EzaeLaU),Non-woven Thermo-Bonding Textile Production Machine Operator-Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/ktHHaH-_Um0Y29g6BNWYaA/Xl3k6ZeBxjKbPoUGvFYQcOLtQS4uhDqaDvmOAP4rburHe9LZjQHVOW4CZyHjpDSA13pBDziCstSYH8BsyuC65ckLJ9pAFbFPXhVsDRpRn_YIwBxykYPaO0PVXds6ObsXAwkf30kcExR6ggWGqzYsyM2Q4mt9zF4Mh3lSWOr7ALxZoNio7Kk9CfENsLwvLK5REw9DPgFixlnxLTvUWyQXJ-v6VAf_qBzoWOEU3FnsuKA/x6TAsdTn0hxro7upM4aTlX30McQAkzcfR8h-IMl7zA0)"
103259,Nuclear Power Plant Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=103259,NQF Level 5,311,EWSETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/yKJvlWRV0nJ5BbY3FmQWiA/nyhi1ua2_i-jy1ciYXQy2LN8TXLnu1y1GCDZ3MOmwTVW1KpVFugGfoLsvEf1I5-Us0ae3p-yhLBBZ2iNbSHZ_3aDCKYyDZ2W53PN7Rr-R3Xr3P0kUS4JU8ge52xQNWq41a4xKcvm54c3P60YA91WHUOUSvdLaXx0sEkbBDGV8as/qtXg3--3p7gyeoyjaAauyXsgPS3HCgI_xFbc9Kfoh98),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/EY5O2LxukOKv3wzhhRcB-g/dYZ1JN_-Vf496rzX92a-_nPNRyFw27bpQ1QOsDE2ZpYC3astYBhq9X6VmisdEpaCi1hHQKaHxKmPiYFcMSxLuQ43rYRaLZMmdcy5dlWs6yxwHMNlBL9yBQNVO0EWN3KTgI3rA69avEVFY3-fJcF2fkTJZawrmRmWSxFod7oYNwQ/ZWS05vh8yq7qYIExlGlNDa15FEd_Clhl0tSPNvEOMls),Learnership-OC- Nuclear Power Plant Operator NQF Level 5.pdf (https://v5.airtableusercontent.com/v3/u/48/48/1766800800000/r9-IAqUpBZ975cHG-KuvTg/gj-0vBxmv7_2VqRd56MfXU5MaWiAAfUdSObBZPYGgGDG5rdALknWsm4237Mky4f-yoIAjyiVNKq1Xfb2FllBiY05Xyv7EgD5xi23wUcjF3C2IdVIKbTkEqoqbcchKngnKFJIlG_J407HQLgAZmn9KqMl4ZZUcErwbWY_iut3xjeIs92LEoFtMOpSF_Lip5ZBYv9ZM_qet4yo9wVZNF-BjA/lzHgW9FV1ThU9zP-9g82Yv3RDF9fqhV_Z3GzBeu9G4o)"
